"handle","name","content","replies","retweets","favorite","unix_timestamp","date","url","search_url","hashtags"
"@lili14811","helen1481(💙,🧡)🏰🦉🛸.eth","#DAZZLE #MVFW https://t.co/njIOugPLTy","0","0","0","1649244512000","06 Apr 2022","lili14811/status/1511667164826292225","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","DAZZLE | MVFW"
"@Furkan18161816","Furkanxmas","https://t.co/kzJtFXUOPU #MVFW #dzzit","0","0","0","1649359986000","07 Apr 2022","Furkan18161816/status/1512151497529769988","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","MVFW | dzzit"
"@jett_nag","Jett Nagar","NFT adoption: Tokens take the runway at Metaverse Fashion Week / https://t.co/7lCpwQr0wM / FOLLOW @jett_nagar FOR MORE NFT NEWS https://t.co/JwJRPAR346","0","0","0","1648562271000","29 Mar 2022","jett_nag/status/1508805640973844484","https://twitter.com/search?lang=en&q=metaverse%20fashion%20week%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query",""
"@Nature4me40","Nature4me40","#dzzit and #MVFW https://t.co/Sn3CyUR9nD","0","1","3","1649290207000","07 Apr 2022","Nature4me40/status/1511858825996943367","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","dzzit | MVFW"
"@fashionotes","ΛVΛ XYZ","Another participant in the first digital fashion week, German fashion designer Philipp Plein also participated in this year's MVFW and showcased his NFT collection in the designs house newly acquired $1.4 million Plein Plaza, which is a plot of land in the Decentraland metaverse. https://t.co/7ROKk3plQv","1","1","1","1650612318000","22 Apr 2022","fashionotes/status/1517404162429906945","https://twitter.com/search?lang=en&q=metaverse%20fashion%20week%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query",""
"@ngu_sam","Sam Ngu","MANA Crypto News: Decentraland Struts Higher on Metaverse Fashion Week Plans https://t.co/2XNhDQ6gyG","0","0","0","1650045672000","15 Apr 2022","ngu_sam/status/1515027472810749968","https://twitter.com/search?lang=en&q=metaverse%20fashion%20week%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query",""
"@ImaTrd","ima trd","#DAZZLE #MVFW","0","0","0","1649244260000","06 Apr 2022","ImaTrd/status/1511666109099003912","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","DAZZLE | MVFW"
"@sandysha1314","sandy sha","https://t.co/JcUylBYz1U #MVFW #DAZZLE","0","1","1","1649251371000","06 Apr 2022","sandysha1314/status/1511695935985754116","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","MVFW | DAZZLE"
"@woasmhdi","woasmhdi.nft","https://t.co/EYToDkZx9C #MVFW #DAZZLE","0","0","0","1649265689000","06 Apr 2022","woasmhdi/status/1511755988709388295","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","MVFW | DAZZLE"
"@zimon3d","Zimon","让你们知道什么是真的fashion queen #Decentraland #dragoncity #MVFW https://t.co/tBnoIbo4h9","0","1","3","1649252345000","06 Apr 2022","zimon3d/status/1511700021615693824","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","Decentraland | dragoncity | MVFW"
"@kay17en","k17n","It's @Selfridges at @decentraland's Metaverse Fashion Week 2022. Pretty haute-couture designs. #MVFW https://t.co/ez0ZmXjO76","0","0","1","1648378793000","27 Mar 2022","kay17en/status/1508036078737182727","https://twitter.com/search?lang=en&q=metaverse%20fashion%20week%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query","MVFW"
"@meta_crunch","MetaCrunch","Luxury brands join Decentraland’s Metaverse Fashion Week https://t.co/i2Ftl0tQts","0","0","0","1648528964000","29 Mar 2022","meta_crunch/status/1508665940468248578","https://twitter.com/search?lang=en&q=metaverse%20fashion%20week%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query",""
"@JoRoan","JoRoan Lazaro","Way more interesting than Metaverse Fashion Week: Roblox now lets you LAYER up to 6 articles of clothing on your avatar. Yes, outfits! They stretch to fit any platform character – from a Classic Blocky to a T-Rex Sets the stage for user-created bodies! https://t.co/JsbGk4UPTj https://t.co/uRVop4rDss","0","1","1","1649102509000","04 Apr 2022","JoRoan/status/1511071560416772111","https://twitter.com/search?lang=en&q=metaverse%20fashion%20week%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query",""
"@xia55886","w060908.eth(L,3)","https://t.co/COnpFJ8Qg9 #DAZZLE and #MVFW .","0","0","0","1649251743000","06 Apr 2022","xia55886/status/1511697496476884994","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","DAZZLE | MVFW"
"@mehdisky992","mehdisky992","https://t.co/BFyiBghzcz #MVFW #DAZZLE","0","0","0","1649266383000","06 Apr 2022","mehdisky992/status/1511758901733216256","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","MVFW | DAZZLE"
"@solniubi","bnb🛸🌘","https://t.co/QCzfOonsvJ #MVFW #dzzit https://t.co/sj5ZFjCdUr","0","0","0","1649343927000","07 Apr 2022","solniubi/status/1512084144288763915","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","MVFW | dzzit"
"@kurocraft7522","クロ","メタバース内で開催される世界初のバーチャルファッションウィーク「Metaverse Fashion Week」に初参加 https://t.co/Y4V3EkuVnd @PRTIMES_JPより","0","0","1","1648337499000","26 Mar 2022","kurocraft7522/status/1507862876778016768","https://twitter.com/search?lang=en&q=metaverse%20fashion%20week%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query",""
"@liuchaojin211","liuchaojin.eth","https://t.co/VOc3osp7rq #MVFW #DAZZLE","0","0","0","1649253235000","06 Apr 2022","liuchaojin211/status/1511703751304036363","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","MVFW | DAZZLE"
"@metav3rse_","Metav3rse","Here’s Why One Metaverse Fashion Week Designer Is Introducing A Web 3.0 Genius Bar, NFT Museum In His New Store - Forbes https://t.co/S7tvR6S12J","0","0","0","1648571914000","29 Mar 2022","metav3rse_/status/1508846085728395267","https://twitter.com/search?lang=en&q=metaverse%20fashion%20week%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query",""
"@ShadowM57877238","joeromanista.lens🔮(🌊,💰)🏰🦇🔊(🌸, 🌿)🌘(💙,🧡)","https://t.co/YCwUxKnj3m #MVFW #dzzit","0","0","0","1649247719000","06 Apr 2022","ShadowM57877238/status/1511680618123653124","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","MVFW | dzzit"
"@web3_commerce","web3.commerce","The brand opened its first-ever #virtual pop-up store in @decentraland for #Metaverse Fashion Week #MVFW providing unique collections from a virtual boutique, as well as a #fashion show and after-parties. 2/ https://t.co/Owzttsp86l","1","0","2","1649164608000","05 Apr 2022","web3_commerce/status/1511332024468099078","https://twitter.com/search?lang=en&q=metaverse%20fashion%20week%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query","virtual | Metaverse | MVFW | fashion"
"@shaz94675","张沙","https://t.co/S8VRpXKF0V #MVFW #dzzit","0","0","0","1649434032000","08 Apr 2022","shaz94675/status/1512462070566236163","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","MVFW | dzzit"
"@fuxing0608","fuxing.lens(💙,🧡)","https://t.co/4L9kfJdNY9 #MVFW #dzzit","0","0","0","1649387754000","08 Apr 2022","fuxing0608/status/1512267964640555011","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","MVFW | dzzit"
"@BizBash","BizBash","ICYMI: @dolcegabbana, @TommyHilfiger, @Forever21, @dkny and @EsteeLauder entered the virtual world to present during the inaugural Metaverse Fashion Week (MVFW) 👏 See more from this #virtualevent (including a literal ""catwalk""👀)👇 https://t.co/rIi1pr1jvq","0","0","1","1650460542000","20 Apr 2022","BizBash/status/1516767566995329024","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","virtualevent"
"@thairathplus","Thairath Plus - ไทยรัฐพลัส","วงการแฟชั่นจัดกิจกรรม #MetaverseFashionWeek นับเป็นแฟชั่นวีกครั้งแรกในโลก #เมตาเวิร์ส งานนี้มีศิลปิน นักออกแบบ และแบรนด์ชื่อดังเข้าร่วมกิจกรรมมากมายกว่า 60 แบรนด์ ส่วนผู้เข้าชมงานมีมากถึงแสนราย https://t.co/PnpZ1A8Q0g #ไทยรัฐพลัส #ThairathPlus #WeSPEAKtoSPARK #MVFW","0","1","1","1649304000000","07 Apr 2022","thairathplus/status/1511916678002749448","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","MetaverseFashionWeek | เมตาเวิร์ส | ไทยรัฐพลัส | ThairathPlus | WeSPEAKtoSPARK | MVFW"
"@c_w_academy","Climate Warrior Academy","Glitches, Glamour, and Graphics Cards: Notes From Decentraland’s First Metaverse Fashion Week https://t.co/G0d8pmio70 via @voguemagazine","0","1","1","1648593706000","29 Mar 2022","c_w_academy/status/1508937488613617668","https://twitter.com/search?lang=en&q=metaverse%20fashion%20week%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query",""
"@btcah11","btcah11.lens (💙,🧡) 🛸 🏰 🏴(🌸, 🌿)(L3, ❄️)","https://t.co/URpw2Hfear #MVFW #DAZZLE","0","0","0","1649239639000","06 Apr 2022","btcah11/status/1511646726263873540","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","MVFW | DAZZLE"
"@xiaoxi0527","eth527.eth.lens🤖🛸(💙,🧡)(📦,💫)🌘(L3, ❄️)","https://t.co/KWLoMw5xjE #MVFW #DAZZLE","0","0","0","1649244609000","06 Apr 2022","xiaoxi0527/status/1511667571652980742","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","MVFW | DAZZLE"
"@ljy120351","juak","https://t.co/h9zUMhCuBT #MVFW #DAZZLE","0","0","0","1649251015000","06 Apr 2022","ljy120351/status/1511694441446223876","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","MVFW | DAZZLE"
"@AnthonyBhattan","Anthony Bhattan","The first-ever Metaverse Fashion Week: Digital fashion is here to stay https://t.co/nngNKdXUV6","0","0","0","1649662133000","11 Apr 2022","AnthonyBhattan/status/1513418795662069763","https://twitter.com/search?lang=en&q=metaverse%20fashion%20week%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query",""
"@akuratco","Akuratco","Jakarta Fashion Week (JFW) hadir dengan format baru. Tahun ini JWF akan menggelar fashion show alias peragaan busana lewat Metaverse. https://t.co/Zw084iHsQO","0","0","0","1649220000000","06 Apr 2022","akuratco/status/1511564354340077574","https://twitter.com/search?lang=en&q=metaverse%20fashion%20week%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query",""
"@poco_now","poco","Metaverse Fashion Week wearables for holders?! Hyped! @therebelsnft @BosonProtocol @decentraland https://t.co/K82jhRv5M4","0","0","3","1650225847000","17 Apr 2022","poco_now/status/1515783181542338561","https://twitter.com/search?lang=en&q=metaverse%20fashion%20week%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query",""
"@Pluto_Digital","Emergent Entertainment","And that's a wrap... The first ever Metaverse Fashion Week 💃🏼 see's brands including @EtroOfficial, @ElieSaabWorld and @dolcegabbana take to the decentralised catwalk. More on this exciting week here 👇🏼https://t.co/YMy0fpn8Up #MetaverseFashionWeek #DecentralisedFashion","0","1","4","1648567010000","29 Mar 2022","Pluto_Digital/status/1508825518799572994","https://twitter.com/search?lang=en&q=metaverse%20fashion%20week%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query","MetaverseFashionWeek | DecentralisedFashion"
"@FulvioGiaccari","Fulvio Giaccari","#Avatars don e-couture at #Metaverse #Fashion Week https://t.co/mcHqTni9EF","0","0","0","1648537223000","29 Mar 2022","FulvioGiaccari/status/1508700579174002690","https://twitter.com/search?lang=en&q=metaverse%20fashion%20week%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query","Avatars | Metaverse | Fashion"
"@jeanprytyskacz","Jean Prytyskacz","I went to fashion week in the metaverse - CNN https://t.co/h35VGrPBy5","0","0","0","1648695841000","31 Mar 2022","jeanprytyskacz/status/1509365875278761998","https://twitter.com/search?lang=en&q=metaverse%20fashion%20week%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query",""
"@liu17027407","nftpoap.bit (📜, 🤝)","https://t.co/OO5sLirF5D #MVFW #dzzit https://t.co/43N8eueKxh","0","0","0","1649237811000","06 Apr 2022","liu17027407/status/1511639058769870852","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","MVFW | dzzit"
"@BabyDogPeng","skateboy","#RAZZLE #MVFW https://t.co/jGmiVJ4Zd2","0","0","0","1649237166000","06 Apr 2022","BabyDogPeng/status/1511636356241395717","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","RAZZLE | MVFW"
"@MikikiZheng","(💙,🧡)mikiki.eth🏰#zkRock🌘.bit","#MVFW #d'zzit https://t.co/3YVESkfH08","0","0","0","1649241385000","06 Apr 2022","MikikiZheng/status/1511654052505227264","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","MVFW | d"
"@SarayutView","Sir ST.Bit 🔺 🆘🐍 (💙,🧡)","https://t.co/KCuUt8rUWl #MVFW #dzzit","0","0","0","1649247533000","06 Apr 2022","SarayutView/status/1511679835898544129","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","MVFW | dzzit"
"@adam_holders","Holders | Le podcast Crypto 🔔","Un défilé de mode dans le métaverse : Le Metaverse Fashion Week 😱 #cryptomonnaie #bitcoin #blockchain https://t.co/ZzrnnaQy4o","0","0","1","1649662622000","11 Apr 2022","adam_holders/status/1513420847163355140","https://twitter.com/search?lang=en&q=metaverse%20fashion%20week%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query","cryptomonnaie | bitcoin | blockchain"
"@cryptonewspod","Cryptonewspod","The first-ever Metaverse Fashion Week: Digital fashion is here to stay https://t.co/rZrwfAvm0Q","0","0","0","1649560959000","10 Apr 2022","cryptonewspod/status/1512994442814365705","https://twitter.com/search?lang=en&q=metaverse%20fashion%20week%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query",""
"@Farokh93690622","Farokh","#DAZZLE #MVFW https://t.co/I8p1NLviTy","0","0","0","1649261795000","06 Apr 2022","Farokh93690622/status/1511739656265682947","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","DAZZLE | MVFW"
"@biapattoli","Bia Pattoli","@tim @FTMag You wrote exactly what I was writing for my newsletter this past week. Had the exact same impression of the MVFW and more.","0","0","0","1649414340000","08 Apr 2022","biapattoli/status/1512379476650381321","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top",""
"@attireclub","Fraquoh & Franchomme","A New Concept: Metaverse Fashion Week https://t.co/MYYJPPRMqQ #Metaverse #Fashion #metaversefashionweek #attireclub","0","0","0","1648573398000","29 Mar 2022","attireclub/status/1508852308976836613","https://twitter.com/search?lang=en&q=metaverse%20fashion%20week%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query","Metaverse | Fashion | metaversefashionweek | attireclub"
"@SwayzeStreams","Swayze.eth","@manzier3 @decentraland I missed out on grabbing that free emote on mvfw","0","0","0","1649262466000","06 Apr 2022","SwayzeStreams/status/1511742472497602574","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top",""
"@crypt0berry1","CryptoBerry","NFT adoption: Tokens take the runway at Metaverse Fashion Week https://t.co/2KYya3I842 via @cointelegraph . #nft #nfts #nftnews","2","0","1","1648571275000","29 Mar 2022","crypt0berry1/status/1508843405186641920","https://twitter.com/search?lang=en&q=metaverse%20fashion%20week%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query","nft | nfts | nftnews"
"@nft_poaper","nftpoap.eth💩","https://t.co/cvTnjIH64e #MVFW #RAZZLE","0","0","0","1649234952000","06 Apr 2022","nft_poaper/status/1511627068957933571","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","MVFW | RAZZLE"
"@IrisBlock8","irisblock.eth","Cute #dzzit #MVFW https://t.co/U0KcqiEl1e","0","0","0","1649352197000","07 Apr 2022","IrisBlock8/status/1512118830574845955","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","dzzit | MVFW"
"@alexj13219589","911119.eth (📦,💫)🛸 🌘(⚖️,🌍)(🌸, 🌿)(📽️, 🌿)","https://t.co/tHPiMjgu7j #MVFW #d'zzit https://t.co/LRc2y4EipZ","0","0","1","1649233803000","06 Apr 2022","alexj13219589/status/1511622247819067393","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","MVFW | d"
"@BitcoinFNews","Bitcoin Feed News","The first-ever Metaverse Fashion Week: Digital fashion is here to stay https://t.co/KLDLHxT22F","0","0","0","1649562112000","10 Apr 2022","BitcoinFNews/status/1512999275529134084","https://twitter.com/search?lang=en&q=metaverse%20fashion%20week%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query",""
"@zhangyi09677818","zhangyi09677818.lens","https://t.co/vZVmteIiaX #MVFW #dzzit","0","0","0","1649247372000","06 Apr 2022","zhangyi09677818/status/1511679160363761667","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","MVFW | dzzit"
"@findcuan","findcuan","Nifty News: Luxury brands join Decentraland's Metaverse Fashion Week https://t.co/7AkJHrTt0B","0","0","0","1648530413000","29 Mar 2022","findcuan/status/1508672015879790600","https://twitter.com/search?lang=en&q=metaverse%20fashion%20week%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query",""
"@mzolfaghari81","0xsolaris.crypto(💙,🧡)(📦,💫)(🌸, 🌿)(L3, ❄️)","#dzzit and #MVFW https://t.co/ynwUXLUt8C","0","0","0","1649243963000","06 Apr 2022","mzolfaghari81/status/1511664865462652928","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","dzzit | MVFW"
