participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.tweets,participant.finished,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.participation_fee,session.config.name,session.config.real_world_currency_per_point,session.prolific_completion_url,feed.1.player.id_in_group,feed.1.player.role,feed.1.player.payoff,feed.1.player.treatment,feed.1.player.privacy_time,feed.1.group.id_in_subsession,feed.1.subsession.round_number,questionnaire.1.player.id_in_group,questionnaire.1.player.role,questionnaire.1.player.payoff,questionnaire.1.player.brand_equity_1,questionnaire.1.player.brand_equity_2,questionnaire.1.player.brand_equity_3,questionnaire.1.player.brand_equity_4,questionnaire.1.player.brand_clarity_1,questionnaire.1.player.brand_clarity_2,questionnaire.1.player.brand_clarity_3,questionnaire.1.player.brand_clarity_4,questionnaire.1.player.brand_clarity_5,questionnaire.1.player.risk_1,questionnaire.1.player.risk_2,questionnaire.1.player.risk_3,questionnaire.1.player.risk_4,questionnaire.1.player.risk_5,questionnaire.1.player.trust_1,questionnaire.1.player.trust_2,questionnaire.1.player.trust_3,questionnaire.1.player.trust_4,questionnaire.1.player.pollution_1,questionnaire.1.player.pollution_2_r,questionnaire.1.player.pollution_3,questionnaire.1.player.persuasive_1,questionnaire.1.player.persuasive_2,questionnaire.1.player.persuasive_3,questionnaire.1.player.persuasive_4,questionnaire.1.player.prestige_1,questionnaire.1.player.prestige_2,questionnaire.1.player.prestige_3,questionnaire.1.player.NFT_ownership,questionnaire.1.player.web3_interest,questionnaire.1.player.fashion_interest_1,questionnaire.1.player.fashion_interest_2,questionnaire.1.player.fashion_interest_3,questionnaire.1.player.fashion_interest_4,questionnaire.1.player.age,questionnaire.1.player.gender,questionnaire.1.player.education,questionnaire.1.player.income,questionnaire.1.player.completed_survey,questionnaire.1.group.id_in_subsession,questionnaire.1.subsession.round_number
11,e9sugqs8,61003cb71f65fa0a04076d38,0,14,14,questionnaire,Debriefing,2022-12-01 00:52:53.930167,1,,,0.0,"    doc community                 id  ... pic_available icon row 22   20     web12                NaN  ...         False   Jo   1 4    31   fashion           1.50E+18  ...         False   Es   2 15    5   fashion           1.51E+18  ...          True   Es   3 14   25   fashion           1.51E+18  ...          True   Es   4 10   22   fashion           1.51E+18  ...          True   Es   5 21   37     web19                NaN  ...         False   St   6 19   35   fashion           1.51E+18  ...          True   Es   7 16   13   fashion           1.51E+18  ...          True   Es   8 12   33   fashion           1.51E+18  ...         False   Es   9 2    32   fashion           1.51E+18  ...         False   Es  10 18    4   fashion           1.51E+18  ...          True   Es  11 24   40     web22                NaN  ...          True   Ag  12 0    14   fashion           1.51E+18  ...          True   Es  13 3    21   fashion  1,50663040029e+18  ...         False   Es  14 20   16      web8                NaN  ...          True   Ar  15 5     3   fashion           1.51E+18  ...          True   Es  16 11   15   fashion           1.51E+18  ...          True   Es  17 17   24   fashion           1.51E+18  ...         False   Es  18 9    34   fashion           1.51E+18  ...         False   Es  19 7    23   fashion           1.51E+18  ...          True   Es  20 1    12   fashion           1.51E+18  ...         False   Es  21 8     2   fashion           1.51E+18  ...          True   Es  22 23   26     web13                NaN  ...          True   No  23 13    1   fashion           1.51E+18  ...         False   Es  24 6    11   fashion           1.51E+18  ...         False   Es  25  [25 rows x 41 columns]",1,ay89kzzw,,,,,0,2.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=C1MXRORR,11,,0.0,clean,,1,1,11,,0.0,4,7,5,4,3,4,3,2,3,4,3,4,4,4,6,6,7,6,5,6,4,3,3,4,4,3,3,3,0,0,1,1,1,1,20,1,3,6,1,1,1
12,0khf2443,5cfc7489e289a80016b6e29f,0,14,14,questionnaire,Debriefing,2022-12-01 00:54:26.549115,1,,,0.0,    doc community        id  ... pic_available icon row 6    30     web17       NaN  ...          True   Su   1 9    17      web9       NaN  ...         False   Ma   2 10   10      web7       NaN  ...         False   Cr   3 19   40     web22       NaN  ...          True   Ag   4 24    6      web3       NaN  ...          True   Λv   5 14   37     web19       NaN  ...         False   St   6 13    8      web5       NaN  ...         False   Tr   7 3    12   fashion  1.51E+18  ...         False   Es   8 7    36     web18       NaN  ...          True   Kc   9 11   38     web20       NaN  ...         False   St  10 0     4   fashion  1.51E+18  ...          True   Es  11 8    28     web15       NaN  ...          True   Ca  12 16   29     web16       NaN  ...         False   Wh  13 21   20     web12       NaN  ...         False   Jo  14 18   16      web8       NaN  ...          True   Ar  15 23   19     web11       NaN  ...         False   Ξd  16 15   27     web14       NaN  ...         False   St  17 1    22   fashion  1.51E+18  ...          True   Es  18 2    14   fashion  1.51E+18  ...          True   Es  19 20   26     web13       NaN  ...          True   No  20 5    18     web10       NaN  ...          True   Bo  21 22    7      web4       NaN  ...         False   Bi  22 4     1   fashion  1.51E+18  ...         False   Es  23 12    9      web6       NaN  ...         False   Cr  24 17   39     web21       NaN  ...         False   Cr  25  [25 rows x 41 columns],1,ay89kzzw,,,,,0,2.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=C1MXRORR,12,,0.0,polluted,,1,1,12,,0.0,2,3,3,1,6,6,5,5,6,5,5,5,6,6,3,3,4,2,4,4,5,2,3,3,3,4,4,4,0,0,1,1,1,1,27,2,5,6,1,1,1
13,c8n5n2df,5f58579578b8a03bd512b9e6,0,14,14,questionnaire,Debriefing,2022-12-01 00:54:46.955370,1,,,0.0,"    doc community                 id  ... pic_available icon row 23   27     web14                NaN  ...         False   St   1 18   14   fashion           1.51E+18  ...          True   Es   2 8    32   fashion           1.51E+18  ...         False   Es   3 11   12   fashion           1.51E+18  ...         False   Es   4 20   10      web7                NaN  ...         False   Cr   5 3    13   fashion           1.51E+18  ...          True   Es   6 10    4   fashion           1.51E+18  ...          True   Es   7 9    21   fashion  1,50663040029e+18  ...         False   Es   8 12    3   fashion           1.51E+18  ...          True   Es   9 6     2   fashion           1.51E+18  ...          True   Es  10 5    25   fashion           1.51E+18  ...          True   Es  11 1     1   fashion           1.51E+18  ...         False   Es  12 0    11   fashion           1.51E+18  ...         False   Es  13 14   22   fashion           1.51E+18  ...          True   Es  14 22    7      web4                NaN  ...         False   Bi  15 19   23   fashion           1.51E+18  ...          True   Es  16 24   18     web10                NaN  ...          True   Bo  17 4     5   fashion           1.51E+18  ...          True   Es  18 21   16      web8                NaN  ...          True   Ar  19 13   31   fashion           1.50E+18  ...         False   Es  20 15   35   fashion           1.51E+18  ...          True   Es  21 2    15   fashion           1.51E+18  ...          True   Es  22 17   24   fashion           1.51E+18  ...         False   Es  23 16   33   fashion           1.51E+18  ...         False   Es  24 7    34   fashion           1.51E+18  ...         False   Es  25  [25 rows x 41 columns]",1,ay89kzzw,,,,,0,2.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=C1MXRORR,13,,0.0,clean,,1,1,13,,0.0,5,5,5,3,4,4,4,4,4,4,4,4,3,3,5,5,3,4,5,5,5,5,5,5,5,5,4,4,0,0,1,1,1,1,34,2,5,6,1,1,1
14,0a8oijpq,60fdb05e9fae758192d21a0e,0,14,14,questionnaire,Debriefing,2022-12-01 00:55:25.964678,1,,,0.0,    doc community        id  ... pic_available icon row 16   38     web20       NaN  ...         False   St   1 24   18     web10       NaN  ...          True   Bo   2 13   39     web21       NaN  ...         False   Cr   3 10   37     web19       NaN  ...         False   St   4 5     6      web3       NaN  ...          True   Λv   5 21   16      web8       NaN  ...          True   Ar   6 20   30     web17       NaN  ...          True   Su   7 3    34   fashion  1.51E+18  ...         False   Es   8 23   28     web15       NaN  ...          True   Ca   9 18    7      web4       NaN  ...         False   Bi  10 8    17      web9       NaN  ...         False   Ma  11 15    9      web6       NaN  ...         False   Cr  12 7    19     web11       NaN  ...         False   Ξd  13 0    33   fashion  1.51E+18  ...         False   Es  14 6    29     web16       NaN  ...         False   Wh  15 17   36     web18       NaN  ...          True   Kc  16 14   40     web22       NaN  ...          True   Ag  17 12    8      web5       NaN  ...         False   Tr  18 19   27     web14       NaN  ...         False   St  19 1    12   fashion  1.51E+18  ...         False   Es  20 4    22   fashion  1.51E+18  ...          True   Es  21 22   20     web12       NaN  ...         False   Jo  22 11   26     web13       NaN  ...          True   No  23 2     2   fashion  1.51E+18  ...          True   Es  24 9    10      web7       NaN  ...         False   Cr  25  [25 rows x 41 columns],1,ay89kzzw,,,,,0,2.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=C1MXRORR,14,,0.0,polluted,,1,1,14,,0.0,4,7,5,2,5,4,6,4,5,3,2,3,2,3,5,5,6,4,7,4,7,6,7,6,6,7,7,7,0,0,1,1,1,1,22,1,3,6,1,1,1
15,7duh560i,5c9a8b5596cb340001b72107,0,14,14,questionnaire,Debriefing,2022-12-01 00:55:28.646756,1,,,0.0,"    doc community                 id  ... pic_available icon row 17   15   fashion           1.51E+18  ...          True   Es   1 4    23   fashion           1.51E+18  ...          True   Es   2 24   38     web20                NaN  ...         False   St   3 8    35   fashion           1.51E+18  ...          True   Es   4 14   33   fashion           1.51E+18  ...         False   Es   5 0    12   fashion           1.51E+18  ...         False   Es   6 2     2   fashion           1.51E+18  ...          True   Es   7 6    32   fashion           1.51E+18  ...         False   Es   8 21   19     web11                NaN  ...         False   Ξd   9 11    3   fashion           1.51E+18  ...          True   Es  10 5    24   fashion           1.51E+18  ...         False   Es  11 20   20     web12                NaN  ...         False   Jo  12 16   22   fashion           1.51E+18  ...          True   Es  13 1     5   fashion           1.51E+18  ...          True   Es  14 19   13   fashion           1.51E+18  ...          True   Es  15 13   11   fashion           1.51E+18  ...         False   Es  16 22    6      web3                NaN  ...          True   Λv  17 23   26     web13                NaN  ...          True   No  18 15   34   fashion           1.51E+18  ...         False   Es  19 18    4   fashion           1.51E+18  ...          True   Es  20 12   21   fashion  1,50663040029e+18  ...         False   Es  21 7    14   fashion           1.51E+18  ...          True   Es  22 9    25   fashion           1.51E+18  ...          True   Es  23 10   31   fashion           1.50E+18  ...         False   Es  24 3     1   fashion           1.51E+18  ...         False   Es  25  [25 rows x 41 columns]",1,ay89kzzw,,,,,0,2.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=C1MXRORR,15,,0.0,clean,,1,1,15,,0.0,6,4,3,2,4,6,3,5,5,5,4,5,5,3,2,2,3,3,4,6,3,2,2,3,3,3,5,5,0,1,1,1,1,1,21,2,3,2,1,1,1
16,dydvuiia,603509078dc986791f78c9ce,0,14,14,questionnaire,Debriefing,2022-12-01 00:56:00.985787,1,,,0.0,    doc community        id  ... pic_available icon row 20   20     web12       NaN  ...         False   Jo   1 11   30     web17       NaN  ...          True   Su   2 0    32   fashion  1.51E+18  ...         False   Es   3 4     4   fashion  1.51E+18  ...          True   Es   4 18   10      web7       NaN  ...         False   Cr   5 2     1   fashion  1.51E+18  ...         False   Es   6 16   19     web11       NaN  ...         False   Ξd   7 6     9      web6       NaN  ...         False   Cr   8 17   16      web8       NaN  ...          True   Ar   9 21    7      web4       NaN  ...         False   Bi  10 15    6      web3       NaN  ...          True   Λv  11 24   27     web14       NaN  ...         False   St  12 13   36     web18       NaN  ...          True   Kc  13 19   18     web10       NaN  ...          True   Bo  14 1    31   fashion  1.50E+18  ...         False   Es  15 23   37     web19       NaN  ...         False   St  16 8    40     web22       NaN  ...          True   Ag  17 22   38     web20       NaN  ...         False   St  18 14   29     web16       NaN  ...         False   Wh  19 5    28     web15       NaN  ...          True   Ca  20 10   17      web9       NaN  ...         False   Ma  21 3    34   fashion  1.51E+18  ...         False   Es  22 7    26     web13       NaN  ...          True   No  23 12   39     web21       NaN  ...         False   Cr  24 9     8      web5       NaN  ...         False   Tr  25  [25 rows x 41 columns],1,ay89kzzw,,,,,0,2.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=C1MXRORR,16,,0.0,polluted,,1,1,16,,0.0,7,7,6,4,6,6,6,5,5,4,4,4,2,2,6,7,4,6,3,3,3,6,6,6,7,5,5,5,0,1,1,1,1,1,32,2,5,7,1,1,1
17,0uos577j,855813808lN729617g64F6PS,0,1,14,feed,A_Intro,2022-12-01 00:56:25.382455,1,,,0.0,,,ay89kzzw,,,,,0,2.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=C1MXRORR,17,,0.0,clean,,1,1,17,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
18,pxh61kna,5c70974403f85b0001af8d5d,0,14,14,questionnaire,Debriefing,2022-12-01 00:56:35.174690,1,,,0.0,"    doc community                 id  ... pic_available icon row 23   36     web18                NaN  ...          True   Kc   1 9    26     web13                NaN  ...          True   No   2 15   39     web21                NaN  ...         False   Cr   3 10    6      web3                NaN  ...          True   Λv   4 13   16      web8                NaN  ...          True   Ar   5 8    29     web16                NaN  ...         False   Wh   6 0    21   fashion  1,50663040029e+18  ...         False   Es   7 4     4   fashion           1.51E+18  ...          True   Es   8 5    37     web19                NaN  ...         False   St   9 11   27     web14                NaN  ...         False   St  10 21   28     web15                NaN  ...          True   Ca  11 19   20     web12                NaN  ...         False   Jo  12 20    7      web4                NaN  ...         False   Bi  13 18    9      web6                NaN  ...         False   Cr  14 12   19     web11                NaN  ...         False   Ξd  15 22   10      web7                NaN  ...         False   Cr  16 14   40     web22                NaN  ...          True   Ag  17 16   17      web9                NaN  ...         False   Ma  18 6    30     web17                NaN  ...          True   Su  19 2    23   fashion           1.51E+18  ...          True   Es  20 1     2   fashion           1.51E+18  ...          True   Es  21 24   38     web20                NaN  ...         False   St  22 3    13   fashion           1.51E+18  ...          True   Es  23 7    18     web10                NaN  ...          True   Bo  24 17    8      web5                NaN  ...         False   Tr  25  [25 rows x 41 columns]",1,ay89kzzw,,,,,0,2.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=C1MXRORR,18,,0.0,polluted,,1,1,18,,0.0,4,3,4,2,2,3,3,3,3,5,4,4,4,2,5,5,5,4,5,4,6,4,4,4,4,2,2,2,0,1,1,1,1,1,38,2,5,8,1,1,1
19,7x090prj,5d44ee2223a1260016201a3c,0,14,14,questionnaire,Debriefing,2022-12-01 00:57:04.036548,1,,,0.0,"    doc community                 id  ... pic_available icon row 20    6      web3                NaN  ...          True   Λv   1 0    14   fashion           1.51E+18  ...          True   Es   2 1     4   fashion           1.51E+18  ...          True   Es   3 24   40     web22                NaN  ...          True   Ag   4 3    31   fashion           1.50E+18  ...         False   Es   5 15   22   fashion           1.51E+18  ...          True   Es   6 8    23   fashion           1.51E+18  ...          True   Es   7 13   21   fashion  1,50663040029e+18  ...         False   Es   8 5     1   fashion           1.51E+18  ...         False   Es   9 4    33   fashion           1.51E+18  ...         False   Es  10 21   39     web21                NaN  ...         False   Cr  11 18   35   fashion           1.51E+18  ...          True   Es  12 23   16      web8                NaN  ...          True   Ar  13 22   18     web10                NaN  ...          True   Bo  14 17   34   fashion           1.51E+18  ...         False   Es  15 19   12   fashion           1.51E+18  ...         False   Es  16 2    13   fashion           1.51E+18  ...          True   Es  17 6     3   fashion           1.51E+18  ...          True   Es  18 9     2   fashion           1.51E+18  ...          True   Es  19 11   24   fashion           1.51E+18  ...         False   Es  20 14   25   fashion           1.51E+18  ...          True   Es  21 12   11   fashion           1.51E+18  ...         False   Es  22 7    15   fashion           1.51E+18  ...          True   Es  23 16   32   fashion           1.51E+18  ...         False   Es  24 10    5   fashion           1.51E+18  ...          True   Es  25  [25 rows x 41 columns]",1,ay89kzzw,,,,,0,2.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=C1MXRORR,19,,0.0,clean,,1,1,19,,0.0,2,5,2,1,2,3,4,6,3,5,5,6,4,3,4,1,3,3,2,6,2,1,3,2,2,1,4,2,0,1,1,1,1,1,40,2,5,8,1,1,1
20,643d6ve8,5c5c605231c89c0001bae560,0,14,14,questionnaire,Debriefing,2022-12-01 00:57:07.491869,1,,,0.0,    doc community        id  ... pic_available icon row 1    15   fashion  1.51E+18  ...          True   Es   1 14   16      web8       NaN  ...          True   Ar   2 23    9      web6       NaN  ...         False   Cr   3 15   27     web14       NaN  ...         False   St   4 2     5   fashion  1.51E+18  ...          True   Es   5 21   30     web17       NaN  ...          True   Su   6 16   10      web7       NaN  ...         False   Cr   7 0    33   fashion  1.51E+18  ...         False   Es   8 22   38     web20       NaN  ...         False   St   9 12    7      web4       NaN  ...         False   Bi  10 19   18     web10       NaN  ...          True   Bo  11 10   17      web9       NaN  ...         False   Ma  12 9    19     web11       NaN  ...         False   Ξd  13 7    37     web19       NaN  ...         False   St  14 3     3   fashion  1.51E+18  ...          True   Es  15 17   29     web16       NaN  ...         False   Wh  16 6    40     web22       NaN  ...          True   Ag  17 11   39     web21       NaN  ...         False   Cr  18 4    25   fashion  1.51E+18  ...          True   Es  19 20    8      web5       NaN  ...         False   Tr  20 13   26     web13       NaN  ...          True   No  21 18   28     web15       NaN  ...          True   Ca  22 5    36     web18       NaN  ...          True   Kc  23 24   20     web12       NaN  ...         False   Jo  24 8     6      web3       NaN  ...          True   Λv  25  [25 rows x 41 columns],1,ay89kzzw,,,,,0,2.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=C1MXRORR,20,,0.0,polluted,,1,1,20,,0.0,3,5,4,1,3,3,3,3,3,7,7,7,6,7,5,5,3,3,6,3,6,2,2,2,2,4,4,4,1,0,1,1,1,1,32,2,5,7,1,1,1
21,9f22ijvn,615039e5815124bccc71c92b,0,14,14,questionnaire,Debriefing,2022-12-01 00:57:24.398677,1,,,0.0,"    doc community                 id  ... pic_available icon row 6     5   fashion           1.51E+18  ...          True   Es   1 19   11   fashion           1.51E+18  ...         False   Es   2 0    31   fashion           1.50E+18  ...         False   Es   3 11   14   fashion           1.51E+18  ...          True   Es   4 24   26     web13                NaN  ...          True   No   5 7     1   fashion           1.51E+18  ...         False   Es   6 12    3   fashion           1.51E+18  ...          True   Es   7 8    23   fashion           1.51E+18  ...          True   Es   8 17   33   fashion           1.51E+18  ...         False   Es   9 4     4   fashion           1.51E+18  ...          True   Es  10 13   35   fashion           1.51E+18  ...          True   Es  11 16   32   fashion           1.51E+18  ...         False   Es  12 9     2   fashion           1.51E+18  ...          True   Es  13 20   10      web7                NaN  ...         False   Cr  14 18   21   fashion  1,50663040029e+18  ...         False   Es  15 22   27     web14                NaN  ...         False   St  16 23    7      web4                NaN  ...         False   Bi  17 1    15   fashion           1.51E+18  ...          True   Es  18 10   25   fashion           1.51E+18  ...          True   Es  19 14   24   fashion           1.51E+18  ...         False   Es  20 2    22   fashion           1.51E+18  ...          True   Es  21 3    34   fashion           1.51E+18  ...         False   Es  22 15   13   fashion           1.51E+18  ...          True   Es  23 5    12   fashion           1.51E+18  ...         False   Es  24 21    9      web6                NaN  ...         False   Cr  25  [25 rows x 41 columns]",1,ay89kzzw,,,,,0,2.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=C1MXRORR,21,,0.0,clean,,1,1,21,,0.0,4,4,2,1,4,4,4,3,3,4,4,4,4,4,5,5,5,5,3,5,3,3,3,3,3,2,2,2,0,1,1,1,1,1,47,2,6,6,1,1,1
22,glag90sr,5e3771ec1c0a777104418d79,0,14,14,questionnaire,Debriefing,2022-12-01 00:58:53.344773,1,,,0.0,    doc community        id  ... pic_available icon row 19   40     web22       NaN  ...          True   Ag   1 13   17      web9       NaN  ...         False   Ma   2 21   28     web15       NaN  ...          True   Ca   3 2    13   fashion  1.51E+18  ...          True   Es   4 23   18     web10       NaN  ...          True   Bo   5 4     2   fashion  1.51E+18  ...          True   Es   6 3    24   fashion  1.51E+18  ...         False   Es   7 9    37     web19       NaN  ...         False   St   8 10    9      web6       NaN  ...         False   Cr   9 14    6      web3       NaN  ...          True   Λv  10 24   27     web14       NaN  ...         False   St  11 20   30     web17       NaN  ...          True   Su  12 15   20     web12       NaN  ...         False   Jo  13 18   36     web18       NaN  ...          True   Kc  14 11   26     web13       NaN  ...          True   No  15 8    39     web21       NaN  ...         False   Cr  16 22    8      web5       NaN  ...         False   Tr  17 16   29     web16       NaN  ...         False   Wh  18 5     7      web4       NaN  ...         False   Bi  19 6    16      web8       NaN  ...          True   Ar  20 7    10      web7       NaN  ...         False   Cr  21 17   38     web20       NaN  ...         False   St  22 1    32   fashion  1.51E+18  ...         False   Es  23 0    14   fashion  1.51E+18  ...          True   Es  24 12   19     web11       NaN  ...         False   Ξd  25  [25 rows x 41 columns],1,ay89kzzw,,,,,0,2.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=C1MXRORR,22,,0.0,polluted,,1,1,22,,0.0,2,4,6,1,1,2,2,3,4,5,5,5,4,3,3,3,3,3,7,4,7,2,3,3,2,2,5,5,0,0,1,1,1,1,63,2,5,7,1,1,1
23,cvvvo3af,5f57fef7e7b06a35296f215d,0,14,14,questionnaire,Debriefing,2022-12-01 00:59:01.738759,1,,,0.0,"    doc community                 id  ... pic_available icon row 19    2   fashion           1.51E+18  ...          True   Es   1 24   30     web17                NaN  ...          True   Su   2 14    4   fashion           1.51E+18  ...          True   Es   3 13   12   fashion           1.51E+18  ...         False   Es   4 21   18     web10                NaN  ...          True   Bo   5 1    33   fashion           1.51E+18  ...         False   Es   6 15   32   fashion           1.51E+18  ...         False   Es   7 16   21   fashion  1,50663040029e+18  ...         False   Es   8 23    8      web5                NaN  ...         False   Tr   9 7    11   fashion           1.51E+18  ...         False   Es  10 12   24   fashion           1.51E+18  ...         False   Es  11 11   35   fashion           1.51E+18  ...          True   Es  12 22   19     web11                NaN  ...         False   Ξd  13 10   22   fashion           1.51E+18  ...          True   Es  14 5    34   fashion           1.51E+18  ...         False   Es  15 20   29     web16                NaN  ...         False   Wh  16 6     1   fashion           1.51E+18  ...         False   Es  17 18   15   fashion           1.51E+18  ...          True   Es  18 9    31   fashion           1.50E+18  ...         False   Es  19 0    13   fashion           1.51E+18  ...          True   Es  20 3    14   fashion           1.51E+18  ...          True   Es  21 8    23   fashion           1.51E+18  ...          True   Es  22 2     3   fashion           1.51E+18  ...          True   Es  23 4    25   fashion           1.51E+18  ...          True   Es  24 17    5   fashion           1.51E+18  ...          True   Es  25  [25 rows x 41 columns]",1,ay89kzzw,,,,,0,2.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=C1MXRORR,23,,0.0,clean,,1,1,23,,0.0,1,4,1,1,4,4,2,7,4,5,5,5,4,5,6,3,3,4,5,2,5,1,1,1,1,1,1,1,0,0,1,1,1,1,46,1,6,7,1,1,1
