"","participant_code","item_tweet","rating","item","tweet","source"
"4170","he5c8uyo","affective27",3,"affective","27","web3"
"4171","rlo2oc87","affective27",NA,"affective","27","web3"
"4172","jcsufc2z","affective27",NA,"affective","27","web3"
"4173","mj3b11nc","affective27",2,"affective","27","web3"
"4174","cxt8ofo7","affective27",NA,"affective","27","web3"
"4175","0au9q0bv","affective27",3,"affective","27","web3"
"4176","bca7n5xk","affective27",NA,"affective","27","web3"
"4177","wjuluvfd","affective27",1,"affective","27","web3"
"4178","jg9stgrs","affective27",NA,"affective","27","web3"
"4179","xge3gw5y","affective27",4,"affective","27","web3"
"4180","ucwf1wvy","affective27",NA,"affective","27","web3"
"4181","5iozpviz","affective27",2,"affective","27","web3"
"4182","l0mtaawo","affective27",NA,"affective","27","web3"
"4183","0oewz2ea","affective27",1,"affective","27","web3"
"4184","kelsiw74","affective27",NA,"affective","27","web3"
"4185","2jb5hi60","affective27",3,"affective","27","web3"
"4186","gdu9lj7r","affective27",NA,"affective","27","web3"
"4187","uegydg7g","affective27",1,"affective","27","web3"
"4188","y3cyrwe1","affective27",NA,"affective","27","web3"
"4189","e8zwvzcw","affective27",1,"affective","27","web3"
"4190","a9lw8t9i","affective27",NA,"affective","27","web3"
"4191","nt90o9ux","affective27",3,"affective","27","web3"
"4192","pllysyhy","affective27",NA,"affective","27","web3"
"4193","4w4whaox","affective27",1,"affective","27","web3"
"4194","6ca3hvyu","affective27",NA,"affective","27","web3"
"4195","0w4ojw4o","affective27",6,"affective","27","web3"
"4196","9t5zoj2q","affective27",NA,"affective","27","web3"
"4197","yfaeo1to","affective27",1,"affective","27","web3"
"4198","p8e7vat8","affective27",NA,"affective","27","web3"
"4199","m6l8ynog","affective27",4,"affective","27","web3"
"4200","sp3z7jov","affective27",NA,"affective","27","web3"
"4201","2qm0d32j","affective27",1,"affective","27","web3"
"4202","p6kabpcv","affective27",NA,"affective","27","web3"
"4203","q8nk50gy","affective27",1,"affective","27","web3"
"4204","696w6ha8","affective27",NA,"affective","27","web3"
"4205","w4bv9bmk","affective27",6,"affective","27","web3"
"4206","wtbrvnca","affective27",NA,"affective","27","web3"
"4207","acje7hag","affective27",4,"affective","27","web3"
"4208","pj85w95c","affective27",NA,"affective","27","web3"
"4209","dmnv9fjr","affective27",5,"affective","27","web3"
"4210","gfs8j7lu","affective27",NA,"affective","27","web3"
"4211","fzyb8kza","affective27",2,"affective","27","web3"
"4212","18qwzl86","affective27",NA,"affective","27","web3"
"4213","wdx8mupu","affective27",3,"affective","27","web3"
"4214","gx4pzebq","affective27",NA,"affective","27","web3"
"4215","25quzehx","affective27",2,"affective","27","web3"
"4216","a8v3uhii","affective27",NA,"affective","27","web3"
"4217","p1nr4tt8","affective27",5,"affective","27","web3"
"4218","ih5pqp0z","affective27",NA,"affective","27","web3"
"4219","xwxx0fn3","affective27",4,"affective","27","web3"
"4220","ic4567h6","affective27",NA,"affective","27","web3"
"4221","60vs07wz","affective27",1,"affective","27","web3"
"4222","p5bppvqi","affective27",NA,"affective","27","web3"
"4223","g9w7l4zn","affective27",5,"affective","27","web3"
"4224","yahqo8w0","affective27",NA,"affective","27","web3"
"4225","tzsxb714","affective27",NA,"affective","27","web3"
"4226","rpq48z9e","affective27",1,"affective","27","web3"
"4227","1v5mg1sr","affective27",NA,"affective","27","web3"
"4228","opqmjbad","affective27",2,"affective","27","web3"
"4229","wtkedqqa","affective27",NA,"affective","27","web3"
"4230","770umb2c","affective27",1,"affective","27","web3"
"4231","o1cmcxd1","affective27",NA,"affective","27","web3"
"4232","ynhuka30","affective27",5,"affective","27","web3"
"4233","m92qu76p","affective27",NA,"affective","27","web3"
"4234","nfxr8nzu","affective27",1,"affective","27","web3"
"4235","5v5t2bfz","affective27",NA,"affective","27","web3"
"4236","qvechdho","affective27",2,"affective","27","web3"
"4237","lq7uarth","affective27",NA,"affective","27","web3"
"4238","vfte9rhd","affective27",2,"affective","27","web3"
"4239","yz0o7s93","affective27",NA,"affective","27","web3"
"4240","jx1hoqs5","affective28",NA,"affective","28","web3"
"4241","6yf74bre","affective28",7,"affective","28","web3"
"4242","ogdohkf8","affective28",NA,"affective","28","web3"
"4243","9was9jwj","affective28",3,"affective","28","web3"
"4244","g0v9p7we","affective28",NA,"affective","28","web3"
"4245","27uhtyxu","affective28",6,"affective","28","web3"
"4246","a89bdfnw","affective28",NA,"affective","28","web3"
"4247","gcap2hq5","affective28",NA,"affective","28","web3"
"4248","62sgf1q6","affective28",NA,"affective","28","web3"
"4249","agnsjv3u","affective28",2,"affective","28","web3"
"4250","z61pj3qh","affective28",2,"affective","28","web3"
"4251","i9lsmrra","affective28",NA,"affective","28","web3"
"4252","eh8427qe","affective28",5,"affective","28","web3"
"4253","hf2jc55w","affective28",NA,"affective","28","web3"
"4254","i6owifbh","affective28",6,"affective","28","web3"
"4255","8039ho03","affective28",NA,"affective","28","web3"
"4256","p8y66am4","affective28",1,"affective","28","web3"
"4257","fpejknpw","affective28",NA,"affective","28","web3"
"4258","crf9ios0","affective28",3,"affective","28","web3"
"4259","lrkhjbvs","affective28",NA,"affective","28","web3"
"4260","j80ligbl","affective28",4,"affective","28","web3"
"4261","yho59dh1","affective28",NA,"affective","28","web3"
"4262","n7ewy2cs","affective28",3,"affective","28","web3"
"4263","r02olzq0","affective28",NA,"affective","28","web3"
"4264","qq5poky6","affective28",4,"affective","28","web3"
"4265","ufnwpmau","affective28",NA,"affective","28","web3"
"4266","jr301tge","affective28",2,"affective","28","web3"
"4267","6vr1fp3w","affective28",NA,"affective","28","web3"
"4268","9i4oj2r2","affective28",3,"affective","28","web3"
"4269","1bkh0km2","affective28",NA,"affective","28","web3"
"4270","h663junz","affective28",NA,"affective","28","web3"
"4271","gem9aoqj","affective28",3,"affective","28","web3"
"4272","1zvtzuqk","affective28",NA,"affective","28","web3"
"4273","evx0zc3a","affective28",4,"affective","28","web3"
"4274","me2ii5mz","affective28",NA,"affective","28","web3"
"4275","qva57gbb","affective28",4,"affective","28","web3"
"4276","toaoocz2","affective28",NA,"affective","28","web3"
"4277","nv1uy98b","affective28",NA,"affective","28","web3"
"4278","9h4ceqz2","affective28",1,"affective","28","web3"
"4279","n0wp5zd8","affective28",NA,"affective","28","web3"
"4280","x8ux5i6y","affective28",7,"affective","28","web3"
"4281","qoyax9r0","affective28",NA,"affective","28","web3"
"4282","xm509tw1","affective28",1,"affective","28","web3"
"4283","gqmkeow0","affective28",NA,"affective","28","web3"
"4284","6muoe37h","affective28",1,"affective","28","web3"
"4285","t2edihr0","affective28",NA,"affective","28","web3"
"4286","yz2beulm","affective28",3,"affective","28","web3"
"4287","fvemlgiw","affective28",NA,"affective","28","web3"
"4288","nl6xjpo7","affective28",2,"affective","28","web3"
"4289","fcsbtn6k","affective28",NA,"affective","28","web3"
"4290","curnl29o","affective28",NA,"affective","28","web3"
"4291","1tozm66a","affective28",4,"affective","28","web3"
"4292","iv519w8r","affective28",NA,"affective","28","web3"
"4293","acsdwiqr","affective28",4,"affective","28","web3"
"4294","4js2miwp","affective28",NA,"affective","28","web3"
"4295","jpfuvqgw","affective28",1,"affective","28","web3"
"4296","g1uvm9wv","affective28",NA,"affective","28","web3"
"4297","712u1e71","affective28",4,"affective","28","web3"
"4298","57q12bc7","affective28",NA,"affective","28","web3"
"4299","q5gaxvft","affective28",5,"affective","28","web3"
"4300","lcl3ehap","affective28",NA,"affective","28","web3"
"4301","l0vd19fj","affective28",1,"affective","28","web3"
"4302","pwkrzn40","affective28",NA,"affective","28","web3"
"4303","govzzomw","affective28",2,"affective","28","web3"
"4304","agykousy","affective28",NA,"affective","28","web3"
"4305","ngsqw49j","affective28",4,"affective","28","web3"
"4306","f8umy53m","affective28",NA,"affective","28","web3"
"4307","uzza49m6","affective28",2,"affective","28","web3"
"4308","8vcghghp","affective28",NA,"affective","28","web3"
"4309","f6y08krf","affective28",4,"affective","28","web3"
"4310","by4yanjb","affective28",NA,"affective","28","web3"
"4311","5vxkjued","affective28",6,"affective","28","web3"
"4312","pt1k2gya","affective28",NA,"affective","28","web3"
"4313","ba1ix5rs","affective28",NA,"affective","28","web3"
"4314","vgqiwli0","affective28",1,"affective","28","web3"
"4315","8ycp4uiv","affective28",NA,"affective","28","web3"
"4316","yoksfz80","affective28",3,"affective","28","web3"
"4317","mygg7jsf","affective28",NA,"affective","28","web3"
"4318","6135dpe8","affective28",4,"affective","28","web3"
"4319","c36345sy","affective28",NA,"affective","28","web3"
"4320","8u8yvyyo","affective28",6,"affective","28","web3"
"4321","e8rdjk5m","affective28",2,"affective","28","web3"
"4322","0srondmg","affective28",NA,"affective","28","web3"
"4323","og34gxwy","affective28",5,"affective","28","web3"
"4324","xp91wpet","affective28",NA,"affective","28","web3"
"4325","5rg41nue","affective28",1,"affective","28","web3"
"4326","jnkijng0","affective28",NA,"affective","28","web3"
"4327","he5c8uyo","affective28",4,"affective","28","web3"
"4328","rlo2oc87","affective28",NA,"affective","28","web3"
"4329","jcsufc2z","affective28",NA,"affective","28","web3"
"4330","mj3b11nc","affective28",4,"affective","28","web3"
"4331","cxt8ofo7","affective28",NA,"affective","28","web3"
"4332","0au9q0bv","affective28",3,"affective","28","web3"
"4333","bca7n5xk","affective28",NA,"affective","28","web3"
"4334","wjuluvfd","affective28",1,"affective","28","web3"
"4335","jg9stgrs","affective28",NA,"affective","28","web3"
"4336","xge3gw5y","affective28",2,"affective","28","web3"
"4337","ucwf1wvy","affective28",NA,"affective","28","web3"
"4338","5iozpviz","affective28",2,"affective","28","web3"
"4339","l0mtaawo","affective28",NA,"affective","28","web3"
"4340","0oewz2ea","affective28",3,"affective","28","web3"
"4341","kelsiw74","affective28",NA,"affective","28","web3"
"4342","2jb5hi60","affective28",4,"affective","28","web3"
"4343","gdu9lj7r","affective28",NA,"affective","28","web3"
"4344","uegydg7g","affective28",2,"affective","28","web3"
"4345","y3cyrwe1","affective28",NA,"affective","28","web3"
"4346","e8zwvzcw","affective28",2,"affective","28","web3"
"4347","a9lw8t9i","affective28",NA,"affective","28","web3"
"4348","nt90o9ux","affective28",3,"affective","28","web3"
"4349","pllysyhy","affective28",NA,"affective","28","web3"
"4350","4w4whaox","affective28",1,"affective","28","web3"
"4351","6ca3hvyu","affective28",NA,"affective","28","web3"
"4352","0w4ojw4o","affective28",7,"affective","28","web3"
"4353","9t5zoj2q","affective28",NA,"affective","28","web3"
"4354","yfaeo1to","affective28",1,"affective","28","web3"
"4355","p8e7vat8","affective28",NA,"affective","28","web3"
"4356","m6l8ynog","affective28",3,"affective","28","web3"
"4357","sp3z7jov","affective28",NA,"affective","28","web3"
"4358","2qm0d32j","affective28",3,"affective","28","web3"
"4359","p6kabpcv","affective28",NA,"affective","28","web3"
"4360","q8nk50gy","affective28",3,"affective","28","web3"
"4361","696w6ha8","affective28",NA,"affective","28","web3"
"4362","w4bv9bmk","affective28",5,"affective","28","web3"
"4363","wtbrvnca","affective28",NA,"affective","28","web3"
"4364","acje7hag","affective28",1,"affective","28","web3"
"4365","pj85w95c","affective28",NA,"affective","28","web3"
"4366","dmnv9fjr","affective28",4,"affective","28","web3"
"4367","gfs8j7lu","affective28",NA,"affective","28","web3"
"4368","fzyb8kza","affective28",4,"affective","28","web3"
"4369","18qwzl86","affective28",NA,"affective","28","web3"
"4370","wdx8mupu","affective28",3,"affective","28","web3"
"4371","gx4pzebq","affective28",NA,"affective","28","web3"
"4372","25quzehx","affective28",4,"affective","28","web3"
"4373","a8v3uhii","affective28",NA,"affective","28","web3"
"4374","p1nr4tt8","affective28",5,"affective","28","web3"
"4375","ih5pqp0z","affective28",NA,"affective","28","web3"
"4376","xwxx0fn3","affective28",5,"affective","28","web3"
"4377","ic4567h6","affective28",NA,"affective","28","web3"
"4378","60vs07wz","affective28",1,"affective","28","web3"
"4379","p5bppvqi","affective28",NA,"affective","28","web3"
"4380","g9w7l4zn","affective28",2,"affective","28","web3"
"4381","yahqo8w0","affective28",NA,"affective","28","web3"
"4382","tzsxb714","affective28",NA,"affective","28","web3"
"4383","rpq48z9e","affective28",1,"affective","28","web3"
"4384","1v5mg1sr","affective28",NA,"affective","28","web3"
"4385","opqmjbad","affective28",4,"affective","28","web3"
"4386","wtkedqqa","affective28",NA,"affective","28","web3"
"4387","770umb2c","affective28",1,"affective","28","web3"
"4388","o1cmcxd1","affective28",NA,"affective","28","web3"
"4389","ynhuka30","affective28",5,"affective","28","web3"
"4390","m92qu76p","affective28",NA,"affective","28","web3"
"4391","nfxr8nzu","affective28",3,"affective","28","web3"
"4392","5v5t2bfz","affective28",NA,"affective","28","web3"
"4393","qvechdho","affective28",1,"affective","28","web3"
"4394","lq7uarth","affective28",NA,"affective","28","web3"
"4395","vfte9rhd","affective28",2,"affective","28","web3"
"4396","yz0o7s93","affective28",NA,"affective","28","web3"
"4397","jx1hoqs5","affective29",NA,"affective","29","web3"
"4398","6yf74bre","affective29",5,"affective","29","web3"
"4399","ogdohkf8","affective29",NA,"affective","29","web3"
"4400","9was9jwj","affective29",3,"affective","29","web3"
"4401","g0v9p7we","affective29",NA,"affective","29","web3"
"4402","27uhtyxu","affective29",5,"affective","29","web3"
"4403","a89bdfnw","affective29",NA,"affective","29","web3"
"4404","gcap2hq5","affective29",NA,"affective","29","web3"
"4405","62sgf1q6","affective29",NA,"affective","29","web3"
"4406","agnsjv3u","affective29",4,"affective","29","web3"
"4407","z61pj3qh","affective29",3,"affective","29","web3"
"4408","i9lsmrra","affective29",NA,"affective","29","web3"
"4409","eh8427qe","affective29",5,"affective","29","web3"
"4410","hf2jc55w","affective29",NA,"affective","29","web3"
"4411","i6owifbh","affective29",2,"affective","29","web3"
"4412","8039ho03","affective29",NA,"affective","29","web3"
"4413","p8y66am4","affective29",1,"affective","29","web3"
"4414","fpejknpw","affective29",NA,"affective","29","web3"
"4415","crf9ios0","affective29",3,"affective","29","web3"
"4416","lrkhjbvs","affective29",NA,"affective","29","web3"
"4417","j80ligbl","affective29",3,"affective","29","web3"
"4418","yho59dh1","affective29",NA,"affective","29","web3"
"4419","n7ewy2cs","affective29",3,"affective","29","web3"
"4420","r02olzq0","affective29",NA,"affective","29","web3"
"4421","qq5poky6","affective29",4,"affective","29","web3"
"4422","ufnwpmau","affective29",NA,"affective","29","web3"
"4423","jr301tge","affective29",2,"affective","29","web3"
"4424","6vr1fp3w","affective29",NA,"affective","29","web3"
"4425","9i4oj2r2","affective29",3,"affective","29","web3"
"4426","1bkh0km2","affective29",NA,"affective","29","web3"
"4427","h663junz","affective29",NA,"affective","29","web3"
"4428","gem9aoqj","affective29",2,"affective","29","web3"
"4429","1zvtzuqk","affective29",NA,"affective","29","web3"
"4430","evx0zc3a","affective29",5,"affective","29","web3"
"4431","me2ii5mz","affective29",NA,"affective","29","web3"
"4432","qva57gbb","affective29",2,"affective","29","web3"
"4433","toaoocz2","affective29",NA,"affective","29","web3"
"4434","nv1uy98b","affective29",NA,"affective","29","web3"
"4435","9h4ceqz2","affective29",4,"affective","29","web3"
